month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,bad_client_target
11,20000,6,34,male,Incomplete higher education,Cell phones,0,0,46000,Another,0,0,0
11,67000,36,36,male,Higher education,Cosmetics and beauty services,1,2,21000,Another,0,0,0
11,8000,3,38,male,Higher education,Furniture,1,2,30000,Married,1,0,0
11,63500,10,37,male,Secondary special education,Furniture,1,2,36000,Married,0,1,1
11,63500,24,26,male,Higher education,Household appliances,1,2,56000,Another,2,1,0
11,16000,6,59,female,Secondary education,Cell phones,1,2,21000,Another,1,0,1
11,14000,12,20,male,Incomplete higher education,Computers,0,2,21000,Married,0,1,0
11,15500,12,41,female,Higher education,Cell phones,1,0,46000,Another,4,0,0
11,17000,8,59,female,Higher education,Household appliances,0,2,26000,Married,1,0,0
11,12000,3,27,female,Higher education,Cell phones,1,2,34000,Another,1,0,0
11,5500,6,43,female,Secondary special education,Cell phones,0,2,23000,Another,1,0,0
11,32500,12,32,female,Secondary special education,Cell phones,0,0,36000,Married,1,1,0
11,66500,10,28,female,Higher education,Household appliances,0,0,43000,Another,2,1,0
11,36500,10,46,male,Higher education,Household appliances,0,2,61000,Married,3,1,0
11,24000,12,64,female,Secondary special education,Household appliances,0,2,16000,Married,1,0,1
11,15000,8,23,male,Secondary special education,Cell phones,0,2,31000,Another,2,1,0
11,12000,12,35,male,Higher education,Furniture,1,2,41000,Married,2,0,0
11,26500,12,21,female,Secondary special education,Cell phones,0,2,26000,Another,0,1,0
11,19500,18,44,female,Secondary special education,Household appliances,0,2,11000,Another,1,1,0
11,11500,12,32,male,Higher education,Fitness,1,2,31000,Another,2,1,0
11,11500,12,24,female,Incomplete higher education,Computers,0,2,18000,Unmarried,0,0,0
11,27000,12,24,female,Secondary education,Furniture,0,2,21000,Another,1,1,0
11,46500,12,27,male,Higher education,Cosmetics and beauty services,0,0,41000,Married,1,1,0
11,6000,12,20,female,Secondary education,Cell phones,0,2,19000,Another,0,1,0
11,44500,24,21,female,Secondary education,Household appliances,0,2,31000,Another,2,1,0
11,87000,24,45,male,Higher education,Cosmetics and beauty services,0,1,36000,Another,0,0,0
11,58000,12,31,male,Higher education,Furniture,1,2,31000,Married,1,0,0
11,157000,36,24,female,Higher education,Boats,0,2,39000,Another,2,1,0
11,10500,12,33,female,Secondary special education,Auto,1,2,21000,Another,1,0,1
11,15000,6,54,male,Higher education,Fitness,1,2,26000,Another,1,0,0
11,19000,12,30,female,Secondary special education,Computers,1,2,41000,Another,0,1,0
11,12000,4,58,female,Secondary education,Windows & Doors,0,2,12000,Another,1,1,0
11,26000,12,30,female,Secondary education,Household appliances,0,0,41000,Another,1,0,0
11,10500,4,53,male,Secondary special education,Clothing,1,2,11000,Another,1,0,0
11,23500,10,21,male,Secondary special education,Household appliances,0,2,36000,Married,4,0,0
11,18500,12,33,male,Secondary special education,Household appliances,1,2,16000,Another,0,1,0
11,46000,10,24,male,Higher education,Household appliances,0,0,46000,Another,0,1,0
11,21000,18,21,male,Secondary special education,Household appliances,0,2,19000,Another,1,1,0
11,25500,12,36,male,Higher education,Furniture,1,2,31000,Another,2,0,0
11,34000,12,39,female,Higher education,Household appliances,0,0,36000,Married,1,1,0
11,59000,7,50,male,Higher education,Clothing,0,2,36000,Another,0,1,0
11,12500,10,29,female,Secondary education,Cell phones,0,1,35000,Another,1,0,1
11,28500,18,42,female,Incomplete higher education,Cell phones,1,2,61000,Married,1,1,1
11,18500,10,26,female,Incomplete higher education,Cell phones,0,2,36000,Another,1,0,0
11,8000,3,22,female,Higher education,Auto,0,2,41000,Another,1,1,0
11,19000,10,43,male,Secondary special education,Furniture,1,2,29000,Married,3,0,0
11,23500,10,39,female,Secondary special education,Household appliances,0,0,39000,Another,0,1,0
11,14000,12,29,female,Secondary education,Computers,1,1,46000,Another,0,0,0
11,41500,10,23,male,Secondary special education,Household appliances,0,2,19000,Another,0,1,0
11,30500,12,22,female,Incomplete higher education,Cell phones,0,0,46000,Married,2,1,0
11,67000,24,39,female,Higher education,Cosmetics and beauty services,0,0,101000,Another,3,0,0
11,19000,10,45,male,Higher education,Household appliances,1,2,21000,Married,1,1,0
11,69000,24,36,male,Secondary special education,Household appliances,1,2,17000,Another,2,1,0
11,103000,15,68,male,Secondary special education,Furniture,0,2,33000,Married,0,1,0
11,7000,10,38,female,Secondary special education,Cell phones,1,2,36000,Another,0,1,0
11,8500,12,20,male,Secondary special education,Cell phones,0,2,13000,Married,1,1,1
11,10500,12,21,male,Incomplete higher education,Computers,0,2,21000,Unmarried,0,1,0
11,9500,12,23,male,Secondary education,Cell phones,0,2,20000,Married,0,1,0
11,30000,10,42,female,Higher education,Household appliances,0,2,51000,Another,0,1,0
11,14000,10,38,male,Higher education,Jewelry,1,2,31000,Another,1,0,0
11,39000,24,22,female,Incomplete higher education,Computers,0,2,41000,Another,1,0,0
11,31000,6,62,male,Secondary special education,Household appliances,0,2,46000,Married,0,1,0
11,23500,18,31,female,Secondary education,Household appliances,1,2,28000,Another,1,1,0
11,37500,5,37,male,Higher education,Training,1,0,71000,Another,1,0,0
11,19000,12,32,female,Secondary special education,Household appliances,1,2,26000,Married,0,1,0
11,57500,18,76,female,Secondary education,Household appliances,1,2,1000,Another,0,1,0
11,33500,12,53,female,Secondary education,Furniture,0,2,19000,Another,3,1,0
11,39000,12,30,female,Secondary special education,Cell phones,0,0,41000,Married,1,0,1
11,5000,4,32,male,Secondary education,Cell phones,1,2,19000,Another,1,1,0
11,18000,10,49,male,Higher education,Furniture,0,2,21000,Married,0,0,0
11,14500,10,39,female,Secondary special education,Household appliances,1,2,36000,Married,1,0,0
11,28500,10,25,female,Secondary special education,Household appliances,1,2,26000,Another,1,1,0
11,47000,24,27,female,Secondary special education,Boats,0,2,21000,Married,0,0,0
11,14000,12,31,male,Secondary special education,Clothing,1,2,16000,Another,1,1,0
11,10000,6,24,female,Secondary special education,Clothing,0,2,26000,Married,0,0,0
11,30500,6,29,male,Higher education,Fitness,0,0,61000,Another,3,0,0
11,5500,4,59,male,Higher education,Fitness,0,2,27000,Another,1,0,0
11,5000,4,22,female,Higher education,Jewelry,0,2,26000,Married,3,1,0
11,99000,24,44,male,Higher education,Furniture,0,2,71000,Married,3,0,0
11,8000,4,24,male,Secondary special education,Cell phones,1,2,26000,Another,1,0,0
11,17000,6,48,female,Secondary special education,Household appliances,1,2,19000,Another,0,0,0
11,35000,18,52,male,Higher education,Cell phones,0,2,24000,Married,2,1,1
11,36500,12,35,male,Secondary education,Cell phones,0,2,19000,Another,1,1,1
11,31500,12,31,male,Secondary education,Computers,0,2,26000,Another,2,0,0
11,7500,3,26,male,Higher education,Construction Materials,0,2,13000,Married,2,0,1
11,7000,6,26,female,Secondary special education,Cell phones,0,2,27000,Another,2,1,0
11,31500,18,23,male,Secondary education,Audio & Video,0,0,19000,Another,2,0,0
11,31000,12,21,male,Higher education,Household appliances,1,0,36000,Another,2,0,0
11,11000,12,21,female,Secondary special education,Jewelry,0,2,31000,Another,1,0,0
11,31000,24,24,female,Higher education,Household appliances,0,2,21000,Another,4,1,0
11,27000,6,61,female,Secondary special education,Clothing,0,2,21000,Another,0,0,0
11,57500,15,49,male,Higher education,Tourism,1,2,46000,Another,1,1,0
11,46000,10,40,female,Higher education,Clothing,0,2,71000,Another,0,1,0
11,52000,18,33,male,Higher education,Household appliances,1,0,51000,Another,0,0,0
11,19500,12,33,male,Secondary special education,Household appliances,0,2,26000,Another,3,0,0
11,22000,10,21,female,Secondary special education,Computers,0,2,26000,Married,1,1,0
11,12000,4,51,male,Secondary special education,Household appliances,0,0,31000,Another,0,0,0
11,52500,10,38,male,Higher education,Jewelry,1,2,41000,Another,3,0,0
11,53500,12,30,female,Secondary special education,Household appliances,0,2,36000,Unmarried,1,0,0
11,14500,12,35,female,Secondary special education,Cell phones,0,2,19000,Unmarried,1,1,0
11,45500,24,32,male,Incomplete higher education,Computers,1,2,41000,Another,1,0,0
11,10500,12,23,male,Secondary special education,Household appliances,1,2,18000,Another,4,1,0
11,41000,12,40,male,Secondary education,Medical services,1,2,30000,Married,0,1,0
11,22000,10,30,female,Higher education,Cell phones,1,2,71000,Another,3,1,0
11,15000,24,26,female,Secondary education,Household appliances,0,2,26000,Another,2,1,0
11,18000,10,33,male,Secondary education,Computers,1,2,16000,Another,2,0,0
11,44000,6,37,female,Higher education,Furniture,0,2,43000,Another,0,1,0
11,100000,15,32,male,Incomplete higher education,Tourism,1,2,41000,Married,1,1,0
11,37000,12,50,male,Secondary special education,Furniture,0,2,51000,Another,0,0,0
11,176000,36,31,male,Secondary education,Clothing,0,2,51000,Another,0,1,0
11,112000,12,29,female,Higher education,Furniture,1,0,71000,Another,0,1,0
11,72500,8,37,male,Higher education,Household appliances,0,1,86000,Married,2,0,0
11,28000,10,38,male,Higher education,Furniture,1,2,22000,Unmarried,1,1,0
11,81500,15,24,male,Higher education,Tourism,0,0,61000,Married,0,0,0
11,48500,15,23,male,Incomplete higher education,Computers,0,2,34000,Another,1,1,0
11,26000,24,21,male,Secondary special education,Household appliances,0,2,16000,Another,1,1,0
11,34500,7,45,male,Secondary special education,Clothing,1,2,26000,Another,0,1,0
11,23000,12,25,female,Secondary education,Computers,0,2,31000,Another,1,1,0
11,8500,6,31,male,Secondary education,Cell phones,1,2,26000,Another,0,1,1
11,27500,16,52,female,Secondary special education,Cell phones,0,2,30000,Another,1,1,1
11,19500,6,29,male,Secondary special education,Cell phones,1,2,24000,Married,2,1,0
11,19000,24,24,female,Secondary special education,Computers,0,2,31000,Another,0,1,0
11,19500,12,44,male,Secondary special education,Cell phones,1,2,16000,Another,1,1,0
11,18500,18,43,female,Secondary education,Household appliances,0,1,41000,Another,0,1,0
11,86500,24,49,male,Higher education,Cosmetics and beauty services,0,1,29000,Married,0,0,0
11,13500,6,58,male,Secondary special education,Windows & Doors,0,2,16000,Married,0,1,0
11,8500,12,29,female,Higher education,Computers,1,2,24000,Another,0,1,0
11,9000,8,22,male,Secondary special education,Household appliances,0,2,24000,Married,0,0,0
11,40500,16,39,male,Secondary special education,Cell phones,1,1,33000,Another,2,0,1
11,10000,5,43,male,Secondary special education,Computers,1,2,21000,Married,1,1,0
11,5500,6,24,female,Higher education,Clothing,1,2,36000,Another,1,1,0
11,18500,10,22,male,Higher education,Jewelry,0,1,34000,Another,3,1,1
11,13500,12,23,female,Secondary special education,Computers,1,2,31000,Married,1,1,0
11,15000,12,29,male,Higher education,Computers,0,0,41000,Another,3,0,0
11,23000,6,21,female,Secondary special education,Household appliances,0,2,41000,Another,0,0,0
11,9000,6,23,female,Higher education,Cell phones,0,2,26000,Married,1,0,0
11,21000,6,25,female,Secondary special education,Furniture,0,2,101000,Another,2,1,0
12,75000,36,54,male,Secondary education,Medical services,1,2,26000,Married,1,1,0
12,56000,24,59,male,Higher education,Household appliances,0,2,26000,Another,2,1,0
12,16000,12,25,female,Secondary special education,Cell phones,0,2,31000,Married,1,0,0
12,35000,30,43,female,Secondary special education,Furniture,1,2,52000,Another,3,1,1
11,9000,12,63,female,Secondary special education,Household appliances,0,2,31000,Another,0,0,0
11,10000,12,29,male,Higher education,Cell phones,1,2,24000,Married,2,0,1
11,58500,34,53,male,Higher education,Cosmetics and beauty services,0,2,29000,Another,4,1,0
12,98500,24,30,male,Higher education,Cosmetics and beauty services,0,2,31000,Another,1,1,1
11,21500,9,22,female,Secondary special education,Household appliances,0,2,36000,Another,0,1,1
11,145000,36,26,female,Higher education,Tourism,0,2,46000,Married,0,0,0
11,47000,10,21,female,Secondary special education,Household appliances,0,2,46000,Married,1,1,0
11,27500,12,31,female,Secondary special education,Cell phones,1,2,41000,Another,4,0,0
11,18000,10,33,female,Secondary special education,Furniture,1,2,36000,Married,1,1,0
11,27000,10,25,male,Higher education,Household appliances,0,2,31000,Another,3,1,0
12,30000,7,42,male,Secondary special education,Clothing,0,2,23000,Another,0,1,0
12,8000,12,32,female,Secondary special education,Cell phones,0,0,31000,Another,0,1,0
12,6500,6,19,male,Secondary special education,Household appliances,0,2,16000,Unmarried,1,0,0
12,14500,6,20,male,Secondary special education,Household appliances,0,2,20000,Married,3,1,0
12,29500,12,20,male,Secondary special education,Tourism,0,2,26000,Another,3,1,0
12,51000,36,34,male,Higher education,Windows & Doors,0,2,20000,Another,0,0,0
12,46000,24,46,male,Higher education,Cosmetics and beauty services,1,2,41000,Another,0,0,1
12,34000,8,62,male,Secondary education,Clothing,0,2,26000,Another,1,1,0
12,19000,12,28,male,Higher education,Cell phones,0,2,21000,Another,1,1,0
12,73500,10,52,male,Secondary education,Household appliances,0,0,46000,Another,2,0,0
12,93000,4,40,male,Higher education,Tourism,0,0,73000,Unmarried,1,1,0
12,8500,12,30,female,Secondary special education,Cell phones,0,2,31000,Another,1,1,0
12,47500,24,33,female,Secondary special education,Household appliances,0,2,36000,Another,0,0,0
12,29500,10,36,male,Higher education,Household appliances,1,2,36000,Another,0,0,0
12,35500,6,27,female,Higher education,Computers,0,0,51000,Married,2,1,0
12,22500,10,24,male,Secondary special education,Cell phones,0,1,26000,Another,1,0,0
12,19000,12,21,female,Secondary special education,Cell phones,0,2,18000,Another,0,0,0
12,10500,12,35,female,Secondary special education,Cell phones,0,2,28000,Another,0,1,1
12,31000,10,29,female,Higher education,Cell phones,0,0,38000,Another,1,1,0
12,22000,12,37,male,Secondary special education,Household appliances,1,2,22000,Another,1,0,0
12,15000,12,44,female,Secondary education,Cell phones,1,2,46000,Another,0,0,0
12,9500,6,30,male,Higher education,Clothing,0,2,31000,Another,1,1,0
12,17500,10,64,female,Higher education,Cell phones,0,2,36000,Married,1,1,0
12,23500,6,40,female,Secondary special education,Household appliances,0,2,31000,Another,1,1,0
12,66500,18,35,female,Higher education,Furniture,1,2,26000,Another,2,1,0
12,34500,10,30,female,Higher education,Computers,0,1,39000,Another,1,0,0
12,49000,36,43,female,Secondary special education,Boats,0,2,26000,Another,3,1,1
12,24000,6,43,male,Secondary special education,Furniture,0,2,26000,Another,0,0,0
12,30000,14,33,female,Secondary special education,Cell phones,1,2,39000,Another,0,1,1
12,30000,4,68,male,Higher education,Clothing,0,0,41000,Another,2,1,0
12,22500,12,24,female,PhD degree,Household appliances,1,2,36000,Another,2,1,0
12,14500,10,39,male,Secondary education,Windows & Doors,1,2,18000,Another,0,0,0
12,49000,18,24,female,Secondary special education,Computers,1,2,36000,Another,1,0,0
12,10500,12,51,male,Higher education,Clothing,1,2,28000,Married,2,1,0
12,19000,10,24,female,Secondary special education,Household appliances,0,2,31000,Another,0,0,0
12,6500,6,25,female,Secondary special education,Household appliances,1,2,21000,Another,3,1,1
12,30000,12,30,male,Secondary special education,Computers,1,2,21000,Another,4,1,0
12,51500,10,32,female,Higher education,Household appliances,0,0,56000,Married,1,0,0
12,15500,12,42,female,Secondary education,Computers,0,2,36000,Another,1,1,0
12,11500,10,24,female,Secondary special education,Cell phones,0,2,36000,Another,1,0,1
12,40500,24,28,female,Secondary special education,Household appliances,0,2,45000,Married,2,1,0
12,68500,6,48,male,Higher education,Clothing,0,0,51000,Another,1,0,0
12,28000,12,63,male,Secondary education,Computers,0,2,19000,Unmarried,0,0,0
12,19500,6,41,male,Secondary special education,Cell phones,1,2,46000,Another,0,0,0
12,14500,12,24,female,Secondary special education,Jewelry,1,2,26000,Another,0,1,0
12,29000,12,31,male,Higher education,Furniture,0,2,26000,Another,2,1,0
12,32500,12,26,female,Secondary special education,Cell phones,0,2,31000,Another,0,1,0
12,17000,12,24,female,Secondary special education,Cell phones,0,2,21000,Another,1,1,0
12,23500,12,39,female,Secondary special education,Windows & Doors,1,2,26000,Another,2,1,1
12,44500,24,41,female,Higher education,Computers,0,2,26000,Married,3,1,0
12,21000,12,21,female,Secondary special education,Household appliances,0,2,21000,Married,2,1,0
12,20000,6,34,male,Secondary special education,Household appliances,1,2,26000,Another,0,1,0
12,52000,15,50,female,Higher education,Furniture,1,0,61000,Married,3,1,0
12,7000,3,40,female,Secondary education,Cell phones,0,2,60000,Another,2,1,0
12,30500,18,28,female,Secondary special education,Household appliances,1,2,31000,Married,1,1,0
12,21000,18,23,male,Higher education,Household appliances,0,2,26000,Another,2,1,1
12,24500,9,38,female,Incomplete higher education,Household appliances,1,2,31000,Another,0,1,0
12,23500,12,58,male,Secondary education,Household appliances,0,2,8000,Another,2,1,0
12,11000,4,26,female,Higher education,Cell phones,0,2,26000,Married,1,1,0
12,52500,6,26,male,Higher education,Computers,0,0,101000,Another,0,0,0
12,23000,12,38,female,Secondary special education,Computers,1,2,21000,Another,1,0,0
12,38000,6,27,male,Secondary education,Household appliances,1,2,16000,Married,2,1,1
12,16000,10,25,male,Higher education,Cell phones,0,2,41000,Married,1,1,0
12,62000,24,31,female,Secondary special education,Household appliances,1,2,31000,Married,0,1,0
12,80000,12,31,male,Higher education,Household appliances,1,2,66000,Married,3,0,0
12,8000,10,64,male,Higher education,Cell phones,0,2,21000,Another,0,0,0
12,78500,24,38,male,Secondary special education,Computers,1,2,81000,Another,2,0,0
12,10000,12,30,female,Secondary education,Cell phones,0,2,26000,Married,3,1,0
12,31500,18,20,female,Secondary special education,Cell phones,0,2,21000,Married,1,1,0
12,16000,12,23,female,Secondary education,Computers,0,2,21000,Another,2,1,1
12,28000,10,73,male,Secondary special education,Household appliances,0,2,28000,Another,0,0,0
12,17500,6,37,male,Secondary special education,Cell phones,0,2,36000,Another,0,1,0
12,43500,12,35,male,Higher education,Medical services,0,2,86000,Unmarried,3,0,0
12,100500,15,49,male,Higher education,Clothing,0,2,46000,Another,2,0,0
12,23000,12,25,female,Secondary special education,Household appliances,1,2,31000,Another,1,1,0
12,11000,6,44,female,Secondary special education,Auto,1,2,45000,Another,2,0,0
12,78500,18,81,male,Higher education,Medical services,1,0,26000,Another,3,0,0
12,21000,24,40,male,Secondary education,Household appliances,0,2,21000,Married,0,1,0
12,30000,18,39,male,Higher education,Jewelry,1,2,21000,Another,1,0,0
12,53000,10,47,male,Secondary education,Household appliances,0,2,16000,Another,2,1,0
12,23500,12,42,female,Secondary special education,Cell phones,1,2,56000,Married,0,0,1
12,25000,6,41,male,Higher education,Furniture,1,2,31000,Another,3,0,0
12,17500,12,46,male,Higher education,Computers,1,2,51000,Another,1,0,0
12,32000,10,24,female,Higher education,Cell phones,0,1,31000,Married,0,0,0
12,10500,6,60,male,Secondary special education,Household appliances,0,2,23000,Another,3,0,0
12,33000,12,25,female,Secondary special education,Cell phones,0,2,81000,Another,0,1,0
12,10000,3,56,female,Secondary special education,Household appliances,1,2,11000,Another,0,1,0
12,37500,24,67,female,Higher education,Computers,1,2,46000,Another,3,0,0
12,23500,10,53,male,Higher education,Household appliances,1,2,21000,Another,1,1,0
12,18000,14,37,female,Secondary education,Cell phones,1,2,19000,Another,1,0,1
12,33000,6,60,male,Higher education,Household appliances,0,1,46000,Another,1,1,0
12,19500,10,22,female,Higher education,Household appliances,0,2,31000,Another,3,0,0
12,16000,6,28,male,Higher education,Furniture,0,2,26000,Married,2,1,0
12,21500,10,28,male,Secondary special education,Household appliances,1,0,46000,Another,3,0,0
12,14000,12,29,female,Secondary special education,Cell phones,1,2,31000,Another,1,1,1
12,28500,6,35,female,Higher education,Cell phones,0,2,61000,Married,1,1,0
12,30000,18,30,male,Higher education,Household appliances,0,0,101000,Married,1,0,0
12,30500,4,33,female,Secondary special education,Household appliances,0,2,101000,Another,1,0,0
12,11500,12,29,female,Secondary special education,Cell phones,0,2,26000,Another,2,0,1
12,26000,8,50,male,Higher education,Household appliances,0,2,29000,Another,2,1,0
12,23500,10,35,female,Higher education,Furniture,1,2,16000,Another,0,1,0
12,7500,3,55,male,Secondary education,Household appliances,0,0,31000,Another,0,1,1
12,23000,15,45,male,Secondary special education,Computers,0,2,36000,Married,2,1,0
12,37000,6,29,female,Higher education,Household appliances,0,2,33000,Another,1,0,0
12,44000,6,53,male,Higher education,Furniture,1,2,26000,Another,1,0,0
12,54000,24,38,male,Secondary special education,Furniture,1,2,21000,Another,3,1,0
12,20000,12,22,female,Secondary special education,Household appliances,0,2,28000,Another,0,1,1
12,191000,12,39,male,Secondary special education,Clothing,1,2,61000,Another,1,1,0
12,29500,6,30,female,Secondary education,Cell phones,1,0,71000,Another,1,1,0
12,14000,12,23,female,Higher education,Cell phones,0,0,51000,Another,2,0,0
12,28500,16,34,female,Secondary special education,Cell phones,0,2,31000,Another,0,0,1
12,25500,6,69,female,Higher education,Household appliances,1,1,61000,Another,0,1,0
12,63500,24,40,female,Secondary special education,Household appliances,0,2,21000,Married,1,0,0
12,292500,6,34,male,Higher education,Furniture,1,0,241000,Another,1,1,0
12,6500,5,33,female,Secondary special education,Household appliances,1,2,19000,Another,2,0,0
12,81000,36,31,female,Higher education,Repair Services,0,2,31000,Unmarried,3,1,1
12,10500,10,21,female,Secondary special education,Cell phones,0,2,21000,Another,2,0,0
12,31500,12,29,female,Secondary special education,Cell phones,0,2,51000,Married,1,1,0
12,16500,12,25,female,Higher education,Household appliances,0,2,36000,Another,0,0,0
12,37500,12,45,male,Secondary special education,Cell phones,1,2,19000,Another,1,1,0
12,7000,12,39,male,Secondary special education,Cell phones,1,2,10000,Married,1,0,1
12,56500,6,76,male,Higher education,Furniture,1,2,15000,Another,1,1,0
12,80000,36,44,female,Secondary special education,Household appliances,1,2,54000,Another,0,1,0
12,29000,5,40,male,Higher education,Computers,1,2,46000,Married,1,0,0
12,21000,3,76,male,Higher education,Furniture,1,0,36000,Married,1,1,0
12,8000,5,50,female,Secondary special education,Cell phones,1,0,18000,Another,1,1,0
12,43000,24,28,male,Higher education,Cosmetics and beauty services,0,2,46000,Married,2,1,0
12,38000,10,54,male,Secondary special education,Audio & Video,0,2,44000,Another,0,1,0
12,44000,4,34,male,Incomplete secondary education,Tourism,1,2,61000,Another,2,0,0
12,33500,18,24,female,Higher education,Household appliances,0,2,36000,Another,1,1,0
12,18500,10,28,male,Secondary special education,Cell phones,0,2,18000,Another,1,1,0
12,15500,12,45,male,Secondary special education,Cell phones,1,2,20000,Another,2,1,0
12,11500,3,56,male,Secondary education,Household appliances,0,2,13000,Married,0,1,0
12,21000,10,25,male,Higher education,Cell phones,0,2,26000,Another,1,0,0
12,93000,3,31,male,Higher education,Clothing,1,2,151000,Another,3,1,0
12,5500,6,23,female,Secondary education,Jewelry,0,2,26000,Another,0,0,0
12,14500,10,25,female,Secondary special education,Cell phones,0,2,36000,Married,1,1,1
12,7500,3,42,male,Higher education,Cell phones,1,2,19000,Another,1,1,0
12,14000,10,33,female,Secondary special education,Computers,1,2,26000,Married,1,1,0
12,7500,10,36,male,Secondary education,Cell phones,1,2,19000,Another,1,1,0
12,53000,24,58,male,Higher education,Cosmetics and beauty services,0,2,16000,Another,2,1,0
12,11000,12,41,female,Secondary education,Cell phones,0,2,16000,Another,0,1,0
12,11000,6,38,female,Secondary special education,Household appliances,1,2,16000,Another,2,1,0
12,7500,6,42,female,Secondary education,Cell phones,1,2,33000,Another,1,1,0
12,17000,12,36,female,Secondary special education,Cell phones,0,2,41000,Married,2,1,0
12,91000,36,32,male,Higher education,Clothing,0,2,41000,Another,1,0,0
12,9000,12,32,male,Secondary special education,Cell phones,1,2,13000,Another,1,0,1
12,37500,24,27,male,Higher education,Tourism,0,2,26000,Married,1,1,0
12,7500,8,33,female,Secondary special education,Cell phones,0,2,21000,Another,1,1,0
12,32000,18,34,female,Secondary education,Cell phones,0,2,33000,Married,0,1,1
12,10500,12,26,male,Higher education,Jewelry,1,2,21000,Another,1,0,0
12,46500,24,26,male,Higher education,Cosmetics and beauty services,0,2,51000,Another,2,1,0
12,18500,6,32,male,Higher education,Cell phones,1,2,46000,Another,1,1,0
12,6500,6,24,male,Secondary special education,Cell phones,0,2,18000,Another,0,1,0
12,5500,12,21,male,Incomplete higher education,Cell phones,0,2,15000,Another,1,1,0
12,30500,10,25,female,Incomplete higher education,Cell phones,0,2,41000,Another,2,1,1
12,116000,24,34,male,Higher education,Clothing,1,2,41000,Another,2,0,0
